#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000522828.4	603	49	0.34696	5.957033348083496	1	0.0185369	noncoding
ENST00000521048.1	575	39	0.38317	10.45517635345459	1	0.0221782	noncoding
ENST00000520544.1	490	19	0.39797000000000005	8.885822486877444	1	0.00587285	noncoding
ENST00000574086.1	522	21	0.36416	5.94572238922119	1	0.00407783	noncoding
ENST00000509350.1	1973	77	0.35753	9.237497520446777	1	0.0721056	noncoding
ENST00000605955.1	1141	58	0.27379000000000003	10.125807380676267	1	0.0309487	noncoding
ENST00000517739.1	776	37	0.38371999999999995	8.329073524475099	1	0.0116881	noncoding
ENST00000518865.4	577	22	0.3919	11.712567710876463	1	0.0126695	noncoding
ENST00000514180.4	1656	81	0.36597999999999997	10.408823585510252	1	0.10076	noncoding
ENST00000522197.1	575	83	0.41506000000000004	10.408823585510252	1	0.203236	noncoding
ENST00000520043.1	595	52	0.43103	9.300998878479003	1	0.0521859	noncoding
ENST00000577765.1	501	53	0.42302	9.14040813446045	-1	0.0637985	noncoding
ENST00000607710.1	860	108	0.2974	11.544563102722169	1	0.0958986	noncoding
ENST00000521482.4	546	43	0.36744	9.182957267761232	1	0.0174091	noncoding
ENST00000524348.1	758	89	0.34252000000000005	10.205361366271973	1	0.103115	noncoding
ENST00000521258.1	625	35	0.31583	6.508826255798339	1	0.00770989	noncoding
ENST00000518633.4	543	19	0.37226000000000004	6.806037330627441	1	0.00341668	noncoding
ENST00000524355.1	566	41	0.36057	9.428839683532715	1	0.0163408	noncoding
ENST00000522087.1	331	65	0.4017799999999999	10.033875465393066	1	0.0778396	noncoding
ENST00000518567.1	2315	139	0.34543999999999997	8.167000007629394	1	0.542568	coding
ENST00000520031.1	1746	138	0.31934	6.439994239807128	1	0.57582	coding
ENST00000523703.1	1195	68	0.35051	5.84130916595459	1	0.0558664	noncoding
ENST00000499418.2	5654	147	0.30816	8.446728324890138	1	0.427953	noncoding
ENST00000519861.1	359	31	0.34521	5.433205223083495	1	0.0078782	noncoding
ENST00000530778.1	1767	88	0.38356	9.4524995803833	1	0.156623	noncoding
ENST00000518639.1	2355	74	0.28859	8.338292503356932	1	0.0381113	noncoding
ENST00000533516.1	782	81	0.33399	9.899523353576658	1	0.07101	noncoding
ENST00000525292.4	620	47	0.3829	9.516129875183104	1	0.0255296	noncoding
ENST00000528090.4	572	80	0.36448	7.8654169082641605	1	0.0818542	noncoding
ENST00000529135.1	495	38	0.34199	9.523027992248537	1	0.0137136	noncoding
ENST00000510897.5	3534	105	0.29135	8.640584754943852	1	0.107061	noncoding
ENST00000533286.4	735	28	0.38566000000000006	9.304028892517088	1	0.00992299	noncoding
ENST00000504665.4	2203	105	0.31233	8.640584754943852	1	0.128093	noncoding
ENST00000532713.1	535	16	0.38514000000000004	5.545064353942871	1	0.00375867	noncoding
ENST00000529478.1	474	13	0.3831	6.802626991271972	1	0.00253254	noncoding
ENST00000530549.1	443	19	0.43674999999999997	4.730788993835449	1	0.00939968	noncoding
ENST00000526947.1	722	100	0.34116	9.386419486999511	1	0.146616	noncoding
ENST00000518339.1	636	83	0.32644	8.554390525817873	1	0.0646707	noncoding
ENST00000522865.4	571	37	0.40918	7.728136253356933	1	0.0128474	noncoding
ENST00000518964.4	585	34	0.40078	8.738254356384278	1	0.012575	noncoding
ENST00000517869.1	606	63	0.3578	8.44859790802002	1	0.0353904	noncoding
ENST00000500989.2	5330	89	0.26334	9.168129539489748	1	0.0616553	noncoding
ENST00000500180.2	1422	81	0.27862000000000003	8.225601768493654	1	0.0486753	noncoding
ENST00000520171.1	415	27	0.34804999999999997	8.49740047454834	1	0.00633176	noncoding
ENST00000521428.1	489	77	0.34245000000000003	9.148466682434083	1	0.0615231	noncoding
ENST00000519319.1	734	50	0.46832999999999997	5.79299602508545	1	0.0455983	noncoding
ENST00000561978.1	1992	155	0.34583	9.275533866882324	1	0.653145	coding
ENST00000501396.4	930	85	0.31137000000000004	4.524747657775879	1	0.205038	noncoding
ENST00000502082.4	1420	73	0.39144	7.647822761535645	1	0.0783054	noncoding
ENST00000523825.1	789	59	0.33042000000000005	4.594943809509277	1	0.0542594	noncoding
ENST00000502056.1	1412	73	0.40013	7.647822761535645	1	0.0863687	noncoding
ENST00000502463.6	3301	79	0.34706000000000004	9.696963691711428	-1	0.143326	noncoding
ENST00000519071.4	791	39	0.32477	6.4958101272583	1	0.00924611	noncoding
ENST00000518376.1	872	67	0.41978	9.652867317199707	1	0.101783	noncoding
ENST00000504719.5	754	85	0.42382000000000003	11.006832313537597	1	0.242413	noncoding
ENST00000523328.4	343	85	0.40431	11.006832313537597	1	0.182358	noncoding
ENST00000524165.4	458	60	0.32953	10.60300235748291	1	0.036411	noncoding
ENST00000521951.1	1535	150	0.36144	10.334298133850098	1	0.629755	coding
ENST00000517525.1	392	60	0.41979	10.60300235748291	1	0.0839458	noncoding
ENST00000523427.1	938	44	0.37256	8.018271446228027	1	0.0146862	noncoding
ENST00000517790.1	599	44	0.39276	8.018271446228027	1	0.0171933	noncoding
ENST00000522963.4	568	26	0.44325000000000003	9.020303535461426	1	0.0134724	noncoding
ENST00000518528.1	624	44	0.40001000000000003	8.018271446228027	1	0.0183152	noncoding
ENST00000523068.1	844	50	0.28284	4.554986000061036	-1	0.0601668	noncoding
ENST00000521122.1	221	20	0.36304000000000003	7.975980186462403	1	0.00404949	noncoding
ENST00000615442.1	165	14	0.4076	9.992422294616702	-1	0.0774041	noncoding
ENST00000513868.5	1699	114	0.30573000000000006	8.577728080749512	1	0.162633	noncoding
ENST00000520913.1	584	62	0.41404	4.25061321258545	1	0.173353	noncoding
ENST00000519481.4	542	63	0.37046	4.442785835266113	1	0.100088	noncoding
ENST00000517838.4	518	51	0.39195	9.486087608337403	1	0.033182	noncoding
ENST00000612011.1	169	5	0.44441	5.275022315979004	1	0.00280699	noncoding
ENST00000617087.1	130	0	0.37641	0.0	-1	7.35346e-06	noncoding
ENST00000512617.5	383	30	0.45589	5.3024187088012695	1	0.0149248	noncoding
ENST00000521600.4	408	30	0.4656	5.3024187088012695	1	0.0144651	noncoding
ENST00000522875.4	922	59	0.34956	4.460405921936036	1	0.0645069	noncoding
ENST00000523190.4	443	36	0.41529	5.723368263244629	-1	0.0167982	noncoding
ENST00000616386.1	113	3	0.40571	5.275022315979004	1	1.29101e-05	noncoding
ENST00000613916.1	137	9	0.43457999999999997	10.000867652893067	-1	0.0627768	noncoding
ENST00000522414.1	654	68	0.37446	9.801273536682128	1	0.0632282	noncoding
ENST00000520206.4	2055	76	0.31235999999999997	5.604347419738769	1	0.0767882	noncoding
ENST00000517583.1	805	95	0.36802	9.429935646057132	1	0.169711	noncoding
ENST00000520766.4	597	45	0.32878	5.059318351745604	1	0.0197021	noncoding
ENST00000523173.4	920	35	0.289	9.102887535095213	1	0.0114466	noncoding
ENST00000520824.1	892	57	0.36153	9.590075111389158	1	0.0340495	noncoding
ENST00000518044.1	572	56	0.3539	10.582694816589353	1	0.0363364	noncoding
ENST00000523151.4	1496	110	0.38334	9.508006858825684	1	0.346936	noncoding
ENST00000446592.6	1721	110	0.35558999999999996	9.508006858825684	1	0.246461	noncoding
ENST00000520048.1	904	110	0.4266	9.508006858825684	1	0.549775	coding
ENST00000524100.1	917	104	0.30162	9.561902427673338	1	0.108654	noncoding
ENST00000523502.1	2072	68	0.35645000000000004	10.577666282653805	1	0.0572533	noncoding
ENST00000520457.1	982	34	0.39497000000000004	10.76307735443115	1	0.0205656	noncoding
ENST00000602328.1	725	33	0.35146999999999995	11.999967765808105	1	0.0159948	noncoding
ENST00000429151.2	786	36	0.36585	7.999253273010254	1	0.0093131	noncoding
ENST00000608375.1	870	48	0.38539999999999996	7.92182674407959	1	0.019781	noncoding
ENST00000561761.2	679	50	0.38721	10.020079231262208	1	0.0339945	noncoding
ENST00000517695.1	566	44	0.33942	10.177446556091308	1	0.0204071	noncoding
ENST00000523317.1	426	93	0.42244000000000004	10.214580345153806	-1	0.139754	noncoding
ENST00000505776.1	939	40	0.37183	9.101017951965332	1	0.0152334	noncoding
ENST00000606279.1	1003	65	0.40696	5.509596824645995	1	0.0955521	noncoding
ENST00000568248.1	6253	54	0.28726	5.496751213073729	1	0.0326393	noncoding
ENST00000505083.1	2096	72	0.33313	8.643808174133301	1	0.0439889	noncoding
ENST00000522279.4	1240	171	0.3522	8.29329357147217	1	0.860161	coding
ENST00000520101.4	628	173	0.45815999999999996	8.710081672668458	1	0.988517	coding
ENST00000524070.1	602	159	0.4553	8.299675941467285	1	0.97259	coding
ENST00000524346.4	706	62	0.34984	7.72614688873291	1	0.0299212	noncoding
ENST00000520060.1	581	43	0.39841	9.51161708831787	1	0.02416	noncoding
ENST00000517345.4	439	32	0.41447	8.020979118347167	1	0.0105856	noncoding
ENST00000521090.4	774	38	0.30401	7.725066947937012	1	0.00902663	noncoding
ENST00000520068.4	712	54	0.36334	9.186245155334472	1	0.0278788	noncoding
ENST00000521097.4	487	45	0.374	6.696394920349121	1	0.0152427	noncoding
ENST00000521034.1	432	82	0.41961999999999994	9.097472190856934	1	0.186672	noncoding
ENST00000518973.1	4171	170	0.28329000000000004	9.129255104064942	1	0.456246	noncoding
ENST00000517640.1	552	20	0.40513	6.001879310607909	1	0.00484154	noncoding
ENST00000564464.1	2231	54	0.31762	5.987669563293457	1	0.0222747	noncoding
ENST00000517606.1	1064	42	0.44066	10.605903434753419	1	0.0500805	noncoding
ENST00000522882.1	559	11	0.38141	7.975528907775878	1	0.00266633	noncoding
ENST00000562459.1	1963	111	0.36798	11.544047355651855	1	0.224149	noncoding
ENST00000501440.1	1380	120	0.32054000000000005	8.117488288879393	1	0.245542	noncoding
ENST00000606664.1	2961	209	0.28016	9.25013332366943	1	0.709312	coding
ENST00000562989.1	1793	56	0.26598	8.937977409362794	1	0.0246032	noncoding
ENST00000517704.1	1046	75	0.31389	5.102515983581542	1	0.093437	noncoding
ENST00000569285.1	3377	255	0.29020999999999997	9.493437004089355	1	0.920816	coding
ENST00000520572.1	5684	203	0.28267000000000003	6.284994316101075	1	0.945661	coding
ENST00000523657.1	670	45	0.38253000000000004	7.835825920104981	-1	0.0433098	noncoding
ENST00000510610.2	602	44	0.38995	11.419623374938965	1	0.0302619	noncoding
ENST00000517833.1	995	154	0.39716	11.513876152038574	1	0.74335	coding
ENST00000522060.1	834	98	0.41167	11.613931083679201	1	0.273772	noncoding
ENST00000518024.1	875	55	0.34378000000000003	9.353347206115721	1	0.0263766	noncoding
ENST00000502167.2	1781	98	0.33564999999999995	8.51603183746338	1	0.127889	noncoding
ENST00000518831.1	759	119	0.38849	11.617734718322755	1	0.355407	noncoding
ENST00000523031.1	689	33	0.36678	4.783421897888183	1	0.0130678	noncoding
ENST00000517411.1	645	38	0.36939999999999995	4.0500284194946286	1	0.0278343	noncoding
ENST00000519852.4	328	33	0.44375000000000003	7.9538675308227536	1	0.0143541	noncoding
ENST00000518073.1	379	16	0.40298	9.500335121154787	1	0.00653304	noncoding
ENST00000521207.1	429	33	0.42596	7.9538675308227536	1	0.0122256	noncoding
ENST00000524335.1	499	33	0.35222000000000003	7.9538675308227536	1	0.00749196	noncoding
ENST00000518049.1	1918	118	0.3277	9.120938682556151	1	0.227519	noncoding
ENST00000524808.1	701	46	0.3995	7.837502098083497	1	0.0198953	noncoding
ENST00000531565.1	1963	130	0.28633	9.050410270690918	1	0.201216	noncoding
ENST00000529743.1	1809	183	0.30252999999999997	9.3410982131958	1	0.6444	coding
ENST00000569326.2	3392	254	0.35396	11.441284751892091	1	0.965392	coding
ENST00000528207.1	2625	208	0.28789000000000003	9.569832038879394	1	0.710816	coding
ENST00000532766.1	821	190	0.40695	10.275696372985838	-1	0.244556	noncoding
ENST00000527086.1	556	47	0.37077	10.706087303161617	-1	0.152194	noncoding
ENST00000528690.1	323	63	0.45029	10.324176597595212	-1	0.114112	noncoding
ENST00000529377.1	398	28	0.39152	6.501948738098144	1	0.00657387	noncoding
ENST00000525376.1	572	54	0.42766	10.254808616638183	1	0.068467	noncoding
ENST00000583427.1	947	135	0.32642000000000004	11.432001304626464	1	0.241452	noncoding
ENST00000527067.1	3236	212	0.33030000000000004	8.7835111618042	1	0.939926	coding
ENST00000422679.1	2923	42	0.28007000000000004	6.693723487854004	1	0.0136764	noncoding
ENST00000449442.3	1126	86	0.32884	6.80814037322998	1	0.0875313	noncoding
ENST00000305248.5	668	75	0.33545	7.933366584777833	1	0.049138	noncoding
ENST00000621255.3	877	35	0.3968	8.253774452209473	1	0.0113812	noncoding
ENST00000620326.1	554	37	0.39023	8.275951576232913	1	0.0121126	noncoding
ENST00000429980.4	404	34	0.45982999999999996	5.981587791442871	-1	0.0172608	noncoding
ENST00000442069.2	615	56	0.43563	6.712594032287597	1	0.0500643	noncoding
ENST00000613372.3	739	55	0.34779	10.075908851623534	1	0.0313144	noncoding
ENST00000622412.1	567	55	0.3567100000000001	10.075908851623534	1	0.0331959	noncoding
ENST00000614900.1	569	47	0.40909999999999996	8.59094409942627	1	0.0261542	noncoding
ENST00000591577.4	1351	58	0.35797	10.02201328277588	1	0.037368	noncoding
ENST00000628764.1	563	44	0.48849000000000004	6.5020055770874015	1	0.026397	noncoding
ENST00000415004.5	1081	58	0.31366	10.02201328277588	1	0.0294048	noncoding
ENST00000585944.1	963	58	0.35421	10.02201328277588	1	0.0363429	noncoding
ENST00000589287.4	910	58	0.35686	10.02201328277588	1	0.0370576	noncoding
ENST00000589387.4	723	58	0.38068	10.02201328277588	1	0.0453891	noncoding
ENST00000586805.4	722	58	0.31333	10.02201328277588	1	0.0293772	noncoding
ENST00000585631.1	1295	58	0.34663	10.540854835510252	1	0.0371256	noncoding
ENST00000593137.4	793	65	0.30877	10.35408992767334	1	0.0378944	noncoding
ENST00000590240.1	1224	58	0.33514	10.540854835510252	1	0.0348118	noncoding
ENST00000592805.1	889	40	0.3618	5.787312126159668	-1	0.0239727	noncoding
ENST00000585819.4	745	95	0.42399	10.517839622497558	1	0.351333	noncoding
ENST00000588474.4	745	73	0.42779000000000006	10.152819633483887	1	0.160123	noncoding
ENST00000590518.4	837	43	0.43728	9.899652290344235	1	0.0422515	noncoding
ENST00000588989.1	835	73	0.34450000000000003	10.152819633483887	1	0.0600359	noncoding
ENST00000608617.1	204	56	0.40680000000000005	10.041289329528809	1	0.0550971	noncoding
ENST00000421645.2	1120	56	0.42733000000000004	9.694320487976075	1	0.0669651	noncoding
ENST00000608097.1	343	10	0.4491	8.500108146667483	1	0.00459093	noncoding
ENST00000416826.5	3167	110	0.28648	10.648903846740723	1	0.106996	noncoding
ENST00000447278.1	423	54	0.35958999999999997	9.684714698791506	1	0.0301548	noncoding
ENST00000424605.4	746	64	0.31518	10.971890449523926	1	0.0397358	noncoding
ENST00000453601.4	887	64	0.34753	10.971890449523926	1	0.0468001	noncoding
ENST00000599229.2	1346	149	0.46411	10.26518802642822	1	0.959996	coding
ENST00000445631.1	206	24	0.35743	8.211031913757324	1	0.00517592	noncoding
ENST00000423112.2	552	46	0.40814	9.13918323516846	1	0.0280412	noncoding
ENST00000430387.1	728	84	0.35431999999999997	9.62237377166748	1	0.0954631	noncoding
ENST00000457566.1	496	24	0.39831	4.0500284194946286	1	0.0154135	noncoding
ENST00000427722.2	1088	64	0.3569	9.100953483581542	1	0.0404573	noncoding
ENST00000451340.2	734	64	0.3095	7.709834098815918	1	0.0266857	noncoding
ENST00000457383.1	635	33	0.32811999999999997	9.621148872375485	1	0.0113869	noncoding
ENST00000440674.1	873	45	0.32386	5.054941749572753	1	0.0198011	noncoding
ENST00000608422.1	615	61	0.31813	10.086288261413571	1	0.0332773	noncoding
ENST00000437881.1	499	50	0.44908	8.686292839050292	1	0.0497595	noncoding
ENST00000413145.1	526	28	0.33826999999999996	4.369065666198731	1	0.0104478	noncoding
ENST00000615168.3	2013	90	0.29705	9.738997077941892	1	0.0699201	noncoding
ENST00000452643.4	1501	75	0.29624	9.637008094787596	1	0.0443551	noncoding
ENST00000443688.1	472	56	0.37792	9.819969367980956	1	0.0391617	noncoding
ENST00000451142.2	846	128	0.35491	9.823128318786619	1	0.401853	noncoding
ENST00000609091.1	584	96	0.47562000000000004	6.995652198791503	1	0.465726	noncoding
ENST00000418571.2	486	44	0.32985000000000003	10.620408821105958	1	0.0218157	noncoding
ENST00000447950.1	1668	59	0.30112	11.999967765808105	1	0.0327169	noncoding
ENST00000430766.1	1959	59	0.30192	11.999967765808105	1	0.0326375	noncoding
ENST00000429581.2	2838	79	0.32457	9.443216133117676	1	0.0585152	noncoding
ENST00000417638.1	799	55	0.33199	9.507104301452639	1	0.025577	noncoding
ENST00000604724.4	2328	84	0.28950000000000004	10.006605339050292	1	0.0580008	noncoding
ENST00000605459.1	395	73	0.42191999999999996	10.283432579040525	1	0.148645	noncoding
ENST00000416996.1	964	47	0.34228000000000003	9.579953575134276	1	0.0199883	noncoding
ENST00000440947.1	793	47	0.30301	9.579953575134276	1	0.0184138	noncoding
ENST00000608871.2	561	54	0.41369	6.527185249328612	1	0.0378976	noncoding
ENST00000610061.1	1269	45	0.35949000000000003	5.22210521697998	1	0.0207834	noncoding
ENST00000430545.1	666	67	0.34543	6.213434028625487	1	0.0451555	noncoding
ENST00000563205.1	1965	49	0.38216000000000006	4.324219703674317	1	0.0532911	noncoding
ENST00000568063.1	3844	111	0.3516	9.6582181930542	1	0.240803	noncoding
ENST00000569618.1	1459	80	0.33786	10.287300682067869	1	0.0728203	noncoding
ENST00000581788.1	3017	62	0.32237000000000005	10.223605918884278	1	0.0357829	noncoding
ENST00000468603.5	631	58	0.41534000000000004	9.994614219665529	1	0.06672	noncoding
ENST00000580467.4	1260	46	0.37748	5.348060417175293	1	0.0242877	noncoding
ENST00000583719.4	856	41	0.30806	10.793957710266113	1	0.0206266	noncoding
ENST00000584351.4	2660	70	0.36746	10.385872840881348	1	0.0676699	noncoding
ENST00000585267.4	1337	54	0.33035	6.690881538391113	1	0.0192275	noncoding
ENST00000580576.4	2175	62	0.34776999999999997	4.71595401763916	1	0.0655117	noncoding
ENST00000428597.4	3835	70	0.34539000000000003	10.385872840881348	1	0.0554177	noncoding
ENST00000582301.4	956	66	0.38283999999999996	8.93900890350342	1	0.0554941	noncoding
ENST00000577551.4	1013	54	0.31873999999999997	6.690881538391113	1	0.0188113	noncoding
ENST00000581051.4	1149	54	0.38710999999999995	6.690881538391113	1	0.0285656	noncoding
ENST00000582072.4	1283	54	0.35721	6.690881538391113	1	0.0221594	noncoding
ENST00000584020.4	813	60	0.34167000000000003	8.462007331848145	1	0.027378	noncoding
ENST00000584637.4	949	87	0.36248	10.121294593811033	1	0.120104	noncoding
ENST00000584816.4	602	41	0.38484999999999997	10.793957710266113	1	0.0256528	noncoding
ENST00000455933.5	689	41	0.36712999999999996	10.793957710266113	1	0.0229369	noncoding
ENST00000421632.1	678	52	0.32843	11.275794410705569	1	0.0295103	noncoding
ENST00000422420.1	927	44	0.35554	7.073010063171386	1	0.0124181	noncoding
ENST00000435092.1	443	68	0.45393	6.0365510940551745	1	0.129617	noncoding
ENST00000436786.1	2347	129	0.42664	6.947850608825683	1	0.818461	coding
ENST00000433645.1	325	49	0.36308	5.548588371276855	1	0.0236193	noncoding
ENST00000423440.2	1430	78	0.28167000000000003	9.26689510345459	1	0.0451991	noncoding
ENST00000602851.4	736	102	0.36483	9.34941463470459	1	0.210963	noncoding
ENST00000602614.1	618	42	0.34500000000000003	9.360567665100099	1	0.0155715	noncoding
ENST00000423326.2	1237	29	0.35101	4.295857048034668	1	0.0119701	noncoding
ENST00000627303.1	563	29	0.36210999999999993	4.369065666198731	1	0.0122918	noncoding
ENST00000612217.2	2320	142	0.37964	7.063574790954591	1	0.797872	coding
ENST00000523363.1	443	60	0.36507	9.8026273727417	1	0.0413617	noncoding
ENST00000562922.1	2084	65	0.30078000000000005	8.199363136291506	1	0.0275994	noncoding
ENST00000566293.1	6881	65	0.2831	7.699659919738769	1	0.0284705	noncoding
ENST00000562065.1	721	51	0.40685	9.035518074035647	1	0.0348397	noncoding
ENST00000430787.1	2582	101	0.40177	8.520738029479983	1	0.316848	noncoding
ENST00000413291.1	839	114	0.42023999999999995	9.78038578033447	1	0.569804	coding
ENST00000420315.1	395	27	0.41813	6.807344627380371	1	0.00727851	noncoding
ENST00000433357.2	852	113	0.33323	8.482121467590332	1	0.216048	noncoding
ENST00000602933.2	601	101	0.37202999999999997	6.877824974060059	-1	0.0614079	noncoding
ENST00000432139.2	541	57	0.36371000000000003	6.686618614196779	1	0.0274344	noncoding
ENST00000566968.1	3528	71	0.30789	8.573344230651855	1	0.0361285	noncoding
ENST00000449144.1	1144	66	0.36617	5.1603212356567365	1	0.0770253	noncoding
ENST00000439960.1	631	137	0.42115	4.583007621765137	1	0.964642	coding
ENST00000436360.4	892	60	0.3346	9.493050193786619	1	0.0312978	noncoding
ENST00000453642.4	723	38	0.38397000000000003	8.364724540710451	1	0.0124328	noncoding
ENST00000438244.1	638	32	0.43666	11.700254249572755	1	0.0305527	noncoding
ENST00000454187.1	266	42	0.3501	8.801884651184086	-1	0.0908806	noncoding
ENST00000564224.1	3264	96	0.36692	9.098374748229983	1	0.172339	noncoding
ENST00000434627.1	665	63	0.31524	4.512470436096191	1	0.0702833	noncoding
ENST00000457044.1	679	46	0.39517	9.397443580627442	1	0.0263426	noncoding
ENST00000425499.2	696	163	0.33792	9.116103553771975	1	0.696368	coding
ENST00000574939.1	546	54	0.46774000000000004	4.593750190734863	1	0.0972983	noncoding
ENST00000431981.2	472	35	0.36688	9.8986852645874	-1	0.11579	noncoding
ENST00000509911.2	739	77	0.31571	10.21309757232666	1	0.0553015	noncoding
ENST00000426358.1	947	69	0.36476	8.803174018859863	1	0.0520169	noncoding
ENST00000426946.2	1314	69	0.33235000000000003	8.611316108703615	1	0.0385046	noncoding
ENST00000413915.1	289	64	0.37836000000000003	8.84063014984131	1	0.0474667	noncoding
ENST00000566538.1	469	44	0.38803	7.857422828674316	1	0.0161774	noncoding
ENST00000471864.1	756	31	0.36907	11.999967765808105	1	0.0152888	noncoding
ENST00000484285.2	1742	84	0.29514	11.108176612854002	1	0.061137	noncoding
ENST00000377680.3	3437	156	0.29072	9.122163581848145	1	0.379994	noncoding
ENST00000444791.2	891	63	0.35685	8.85242786407471	1	0.0371727	noncoding
ENST00000465257.2	623	128	0.33338999999999996	10.495146751403805	1	0.283786	noncoding
ENST00000597685.1	381	127	0.43002999999999997	10.08867359161377	-1	0.172807	noncoding
ENST00000427327.1	476	49	0.35926	10.522932624816896	1	0.0287473	noncoding
ENST00000423499.3	1077	109	0.30535	10.364211463928221	1	0.125673	noncoding
ENST00000590154.3	794	215	0.42911999999999995	5.797941017150879	-1	0.256833	noncoding
ENST00000421686.5	1761	274	0.44153000000000003	6.102427482604979	1	0.99999	coding
ENST00000588568.1	536	172	0.41706	8.615635490417482	-1	0.166961	noncoding
ENST00000613429.1	507	38	0.37971	9.515420722961426	1	0.0164055	noncoding
ENST00000617090.1	305	32	0.37715	8.209549140930175	1	0.0084158	noncoding
ENST00000619971.1	744	82	0.37623	8.396249580383301	1	0.103431	noncoding
ENST00000620833.1	2874	96	0.31336	8.710919761657713	1	0.0941224	noncoding
ENST00000619442.1	3123	110	0.3594	9.757757377624511	1	0.256566	noncoding
ENST00000614608.1	499	49	0.37768	10.522932624816896	1	0.0326387	noncoding
ENST00000611126.1	418	34	0.36383	9.184053230285645	1	0.0113091	noncoding
ENST00000614969.1	468	43	0.39668	11.409243965148928	1	0.030883	noncoding
ENST00000419207.2	718	53	0.41918	11.224864387512206	-1	0.151981	noncoding
ENST00000377548.2	906	80	0.36927	9.81745510101318	1	0.0979122	noncoding
ENST00000448436.2	728	80	0.38317999999999997	9.81745510101318	1	0.11532	noncoding
ENST00000377547.3	439	80	0.43156	9.647129631042482	1	0.214676	noncoding
ENST00000441101.1	719	41	0.41918	9.621148872375485	1	0.0279464	noncoding
ENST00000614732.1	309	9	0.37453000000000003	6.506950569152831	1	1.15131e-05	noncoding
ENST00000612650.1	341	55	0.41867	9.839954566955566	1	0.0586654	noncoding
ENST00000443347.4	931	65	0.34804	4.455972480773925	1	0.0896579	noncoding
ENST00000612999.1	1407	85	0.34756	7.541590690612794	1	0.08798	noncoding
ENST00000399894.5	579	29	0.44689	11.858266258239745	-1	0.151343	noncoding
ENST00000439760.1	747	65	0.42508999999999997	4.455972480773925	1	0.197244	noncoding
ENST00000438072.1	543	24	0.33354	8.38464527130127	1	0.00530022	noncoding
ENST00000448491.1	495	52	0.33691	7.980235099792481	1	0.0175081	noncoding
ENST00000377518.3	2541	95	0.31757	11.955549049377442	1	0.0731641	noncoding
ENST00000429818.1	1480	92	0.29547	11.906101799011228	1	0.0631634	noncoding
ENST00000412631.1	256	50	0.40098	8.885306739807131	1	0.030092	noncoding
ENST00000430302.1	781	69	0.37607999999999997	8.507135200500489	1	0.0563821	noncoding
ENST00000428709.2	3325	59	0.33538	4.921483802795408	1	0.0463916	noncoding
ENST00000428440.1	3321	59	0.27893	4.921483802795408	1	0.0644709	noncoding
ENST00000450704.1	1549	92	0.28338	11.782838249206542	1	0.0642211	noncoding
ENST00000446626.2	2245	95	0.27678	11.84704875946045	1	0.0667805	noncoding
ENST00000420615.1	257	50	0.37676	8.88614482879639	1	0.0241187	noncoding
ENST00000427509.4	647	35	0.39019	9.187147712707517	1	0.0138928	noncoding
ENST00000424345.4	2877	82	0.28518000000000004	6.882883644104004	1	0.0636577	noncoding
ENST00000452184.2	314	36	0.35753999999999997	4.307679557800294	1	0.0189862	noncoding
ENST00000586625.4	1440	48	0.45252000000000003	4.571128273010253	1	0.0726222	noncoding
ENST00000591993.4	1091	101	0.46376	5.148044013977049	1	0.665568	coding
ENST00000445604.5	1602	126	0.3319	11.810043907165529	1	0.182291	noncoding
ENST00000438699.5	1031	48	0.34692	7.836406135559082	1	0.0149843	noncoding
ENST00000585533.1	459	23	0.4624	6.684117698669434	1	0.00714751	noncoding
ENST00000612590.1	716	40	0.30521	7.957284355163574	1	0.0100131	noncoding
ENST00000609749.1	477	28	0.34856	4.427837181091309	1	0.010379	noncoding
ENST00000305709.5	2541	95	0.31757	11.905714988708493	1	0.0746044	noncoding
ENST00000476224.1	1480	92	0.28338	11.850078773498534	1	0.0632641	noncoding
ENST00000467494.2	256	50	0.382	8.885306739807131	1	0.0251988	noncoding
ENST00000417843.2	2878	82	0.32256	8.592878150939942	1	0.0602963	noncoding
ENST00000619851.1	2254	82	0.35312	9.72984256744385	1	0.0879742	noncoding
ENST00000616196.1	800	63	0.36275	8.85242786407471	1	0.0391247	noncoding
ENST00000425587.1	340	46	0.37441	9.435931205749512	1	0.022361	noncoding
ENST00000603200.4	2211	116	0.31464000000000003	8.933335685729983	1	0.185032	noncoding
ENST00000429953.5	4384	164	0.30252999999999997	11.637848854064941	1	0.274968	noncoding
ENST00000414223.4	3372	134	0.32414000000000004	6.5030855178833	1	0.535813	coding
ENST00000629181.1	630	80	0.30874	9.099599647521973	1	0.0523997	noncoding
ENST00000629161.1	743	50	0.39315999999999995	6.67434139251709	-1	0.0273721	noncoding
ENST00000590767.4	2663	65	0.29818	9.138731956481934	1	0.0303172	noncoding
ENST00000609241.4	869	97	0.34711000000000003	7.673798179626465	1	0.14727	noncoding
ENST00000446984.5	630	48	0.36078999999999994	6.897491264343262	1	0.0160356	noncoding
ENST00000592778.1	802	48	0.37642	6.897491264343262	1	0.0180172	noncoding
ENST00000434656.1	905	86	0.34066	8.933786964416509	1	0.0849454	noncoding
ENST00000413269.3	1739	52	0.31366	4.463475227355956	1	0.0405919	noncoding
ENST00000432148.4	495	37	0.39535	8.767523002624515	1	0.0141982	noncoding
